enderecos,lon,lat,endereco_completo
"ALAMEDA VIEIRA DE CARVALHO, 112 - SANTA TEREZINHA, Santo André - SP, 09210-630",-46.531852,-23.6344565,"ALAMEDA VIEIRA DE CARVALHO, 112 - SANTA TEREZINHA, Santo André - SP, 09210-630"
"AV. ITAMARATI, 2.373/2.377 - PQ. ERASMO ASSUNÇÃO, Santo André - SP, 09271-410",-46.5058754,-23.6423627,"AV. ITAMARATI, 2.373/2.377 - PQ. ERASMO ASSUNÇÃO, Santo André - SP, 09271-410"
"AV. DOM PEDRO II, 2.095 - CAMPESTRE, Santo André - SP, 09080-111",-46.5418781,-23.6397876,"AV. DOM PEDRO II, 2.095 - CAMPESTRE, Santo André - SP, 09080-111"
"AV. PORTUGAL, 895 - CENTRO, Santo André - SP, 09040-011",-46.5330934,-23.6639697,"AV. PORTUGAL, 895 - CENTRO, Santo André - SP, 09040-011"
"R DR CESARIO MOTA, 362 - CENTRO, Santo André - SP, 09010-100",-46.5261514,-23.6596031,"R DR CESARIO MOTA, 362 - CENTRO, Santo André - SP, 09010-100"
"RUA SENADOR FLAQUER, Nº 282 - CENTRO, Santo André - SP, 09010-160",-46.5252317,-23.6613787,"RUA SENADOR FLAQUER, Nº 282 - CENTRO, Santo André - SP, 09010-160"
"AV. HIGIENOPOLIS, 70 - VILA BOA VISTA, Santo André - SP, 09190-360",-46.5396102,-23.6703653,"AV. HIGIENOPOLIS, 70 - VILA BOA VISTA, Santo André - SP, 09190-360"
"AVENIDA SÃO PAULO, 250 - CIDADE SÃO JORGE, Santo André - SP, 09111-410",-46.489996,-23.6670609,"AVENIDA SÃO PAULO, 250 - CIDADE SÃO JORGE, Santo André - SP, 09111-410"
"RUA SENADOR FLAQUER, 380 - CENTRO, Santo André - SP, 90100-000",-46.5245735,-23.6620232,"RUA SENADOR FLAQUER, 380 - CENTRO, Santo André - SP, 90100-000"
"RUA BERNARDINO DE CAMPOS, 241 - CENTRO, Santo André - SP, 09015-010",-46.5286682,-23.655419,"RUA BERNARDINO DE CAMPOS, 241 - CENTRO, Santo André - SP, 09015-010"
"AV UTINGA 1177/RUA LONDRES 712 - CENTRO, Santo André - SP, 92500-000",-46.5375756,-23.6230266,"AV UTINGA 1177/RUA LONDRES 712 - CENTRO, Santo André - SP, 92500-000"
"RUA ORATORIO, 1565 - PARQUE DAS NACOES, Santo André - SP, 92800-000",-46.5183241,-23.6378375,"RUA ORATORIO, 1565 - PARQUE DAS NACOES, Santo André - SP, 92800-000"
"AV. D. PEDRO I,, 582 - SILVEIRA, Santo André - SP, 09110-000",-46.5140427,-23.6697635,"AV. D. PEDRO I,, 582 - SILVEIRA, Santo André - SP, 09110-000"
"AV. HIGIENOPOLIS, 251 - VILA GILDA, Santo André - SP, 91903-600",-46.5392767,-23.6721403,"AV. HIGIENOPOLIS, 251 - VILA GILDA, Santo André - SP, 91903-600"
"RUA CARIJOS, 2095 - VILA LINDA, Santo André - SP, 91800-010",-46.522118,-23.688881,"RUA CARIJOS, 2095 - VILA LINDA, Santo André - SP, 91800-010"
"RUA SENADOR FLAQUER, 58 - CENTRO, Santo André - SP, 09010-160",-46.5268721,-23.6599342,"RUA SENADOR FLAQUER, 58 - CENTRO, Santo André - SP, 09010-160"
"AVENIDA DOM PEDRO I,  3336 - VILA PIRES, Santo André - SP, 09130-400",-46.5061659,-23.6933218,"AVENIDA DOM PEDRO I,  3336 - VILA PIRES, Santo André - SP, 09130-400"
"AV.PORTUGAL, 1186 - CENTRO, Santo André - SP, 09040-001",-46.5344288,-23.6661271,"AV.PORTUGAL, 1186 - CENTRO, Santo André - SP, 09040-001"
"R SENADOR FLAQUER, 58 - CENTRO, Santo André - SP, 09010-160",-46.5268721,-23.6599342,"R SENADOR FLAQUER, 58 - CENTRO, Santo André - SP, 09010-160"
"AV.ITAMARATI,969 - PARQUE JACATUBA, Santo André - SP, 92907-300",-46.5147954,-23.6469401,"AV.ITAMARATI,969 - PARQUE JACATUBA, Santo André - SP, 92907-300"
"AVENIDA DOM PEDRO II, 523 - JARDIM, Santo André - SP, 09080-110",-46.5350301,-23.6511636,"AVENIDA DOM PEDRO II, 523 - JARDIM, Santo André - SP, 09080-110"
"RUA ORATORIO, 1765 - PARQUE DAS NAÇÕES, Santo André - SP, 09280-000",-46.5165393,-23.6366373,"RUA ORATORIO, 1765 - PARQUE DAS NAÇÕES, Santo André - SP, 09280-000"
"AVENIDA DOM PEDRO II, 1015 - JARDIM, Santo André - SP, 09080-110",-46.5372128,-23.6472379,"AVENIDA DOM PEDRO II, 1015 - JARDIM, Santo André - SP, 09080-110"
"ALAMEDA VIEIRA DE CARVALHO, 284 - SANTA TEREZINHA, Santo André - SP, 09210-630",-46.5312401,-23.6332487,"ALAMEDA VIEIRA DE CARVALHO, 284 - SANTA TEREZINHA, Santo André - SP, 09210-630"
"RUA SENADOR FLAQUER, 305 - CENTRO, Santo André - SP, 09010-160",-46.5248673,-23.6612328,"RUA SENADOR FLAQUER, 305 - CENTRO, Santo André - SP, 09010-160"
"AV DOM PEDRO II,, 318 - JARDIM, Santo André - SP, 09080-000",-46.533978,-23.6524515,"AV DOM PEDRO II,, 318 - JARDIM, Santo André - SP, 09080-000"
"ALAMEDA VIEIRA DE CARVALHO, 245 - SANTA TEREZINHA, Santo André - SP, 09210-630",-46.5316451,-23.6333246,"ALAMEDA VIEIRA DE CARVALHO, 245 - SANTA TEREZINHA, Santo André - SP, 09210-630"
"AV. DOM PEDRO I, 556 - VL. PIRES, Santo André - SP, 09110-000",-46.5141937,-23.669559,"AV. DOM PEDRO I, 556 - VL. PIRES, Santo André - SP, 09110-000"
"PRACA DO CARMO, 109 - CENTRO, Santo André - SP, 09010-020",-46.5256504,-23.6573252,"PRACA DO CARMO, 109 - CENTRO, Santo André - SP, 09010-020"
"RUA ORATORIO,, 1897 - PQ DAS NACOES, Santo André - SP, 09280-000",-46.5155509,-23.6359445,"RUA ORATORIO,, 1897 - PQ DAS NACOES, Santo André - SP, 09280-000"
"ALAMEDA DR. VIEIRA DE CARVALHO, 245 - UTINGA, Santo André - SP, 09210-630",-46.5316451,-23.6333246,"ALAMEDA DR. VIEIRA DE CARVALHO, 245 - UTINGA, Santo André - SP, 09210-630"
"AV.JOSE CABALLERO, 65 - SALAS 1 E 2 - VILA BASTOS, Santo André - SP, 09040-210",-46.5322127,-23.6590014,"AV.JOSE CABALLERO, 65 - SALAS 1 E 2 - VILA BASTOS, Santo André - SP, 09040-210"
"RUA ORATORIO, 1570 - PARQUE DAS NACOES, Santo André - SP, 92800-000",-46.5181047,-23.6380542,"RUA ORATORIO, 1570 - PARQUE DAS NACOES, Santo André - SP, 92800-000"
"AVENIDA PEREIRA BARRETO, 42 - LOJA 41 - VILA DORA, Santo André - SP, 09190-210",-46.5335636,-23.6677966,"AVENIDA PEREIRA BARRETO, 42 - LOJA 41 - VILA DORA, Santo André - SP, 09190-210"
"AV. DOM PEDRO II, 318 E 328 ESQ. RUA DAS - JARDIM, Santo André - SP, 90800-000",-46.533978,-23.6524515,"AV. DOM PEDRO II, 318 E 328 ESQ. RUA DAS - JARDIM, Santo André - SP, 90800-000"
"RUA CORREIA DIAS, 21/29/39 - CENTRO, Santo André - SP, 09010-120",-46.5257639,-23.6582361,"RUA CORREIA DIAS, 21/29/39 - CENTRO, Santo André - SP, 09010-120"
"AVENIDA HIGIENOPOLIS, 159 E 163 - VILA BOA VISTA, Santo André - SP, 09190-360",-46.5392371,-23.6711987,"AVENIDA HIGIENOPOLIS, 159 E 163 - VILA BOA VISTA, Santo André - SP, 09190-360"
"R CORREIA DIAS, 21 - CENTRO, Santo André - SP, 09010-120",-46.5257639,-23.6582361,"R CORREIA DIAS, 21 - CENTRO, Santo André - SP, 09010-120"
"RUA ORATORIO,, 1897 - PARQUE DAS NACOES, Santo André - SP, 09280-000",-46.5155509,-23.6359445,"RUA ORATORIO,, 1897 - PARQUE DAS NACOES, Santo André - SP, 09280-000"
"RUA SENADOR FLAQUER,, 289 - CENTRO, Santo André - SP, 09010-160",-46.5246458,-23.6613543,"RUA SENADOR FLAQUER,, 289 - CENTRO, Santo André - SP, 09010-160"
"AV DOM PEDRO II , 2029 - CAMPESTRE, Santo André - SP, 09080-111",-46.5421242,-23.639188,"AV DOM PEDRO II , 2029 - CAMPESTRE, Santo André - SP, 09080-111"
"R SEN FLAQUER, 381 - CENTRO, Santo André - SP, 09010-160",-46.5243164,-23.6617608,"R SEN FLAQUER, 381 - CENTRO, Santo André - SP, 09010-160"
"R.PRES.CASTELO BRANCO,180 - CENTRO, Santo Antônio - RN, 59255-000",-35.4793906,-6.3126339,"R.PRES.CASTELO BRANCO,180 - CENTRO, Santo Antônio - RN, 59255-000"
"AV. LINDOLFO GOMES VIDAL, 360 - CENTRO, Santo Antônio - RN, 59255-000",-35.4789758,-6.3117929,"AV. LINDOLFO GOMES VIDAL, 360 - CENTRO, Santo Antônio - RN, 59255-000"
"RUA PROFESSOR JOSE DE ANCHIETA, S/N - CENTRO, Santo Antônio - RN, 59255-000",-35.4769342,-6.3141794,"RUA PROFESSOR JOSE DE ANCHIETA, S/N - CENTRO, Santo Antônio - RN, 59255-000"
"AV.CEL.VICTOR VILLA VERDE,2 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000",-50.5110554,-29.8201569,"AV.CEL.VICTOR VILLA VERDE,2 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000"
"RUA CAP JOAO DE OLIVEIRA LIMA, NUM 113 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000",-50.5217484,-29.8311854,"RUA CAP JOAO DE OLIVEIRA LIMA, NUM 113 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000"
"RUA CEL VICTOR VILLAVERDE, 208 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000",-50.5230062,-29.8305397,"RUA CEL VICTOR VILLAVERDE, 208 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000"
"AV CORONEL VICTOR VILLA VERDE, 36 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000",-50.5110554,-29.8201569,"AV CORONEL VICTOR VILLA VERDE, 36 - CENTRO, Santo Antônio da Patrulha - RS, 95500-000"
"R.MAL.DEODORO,775 - CENTRO, Santo Antônio da Platina - PR, 86430-000",-50.0828359,-23.2991266,"R.MAL.DEODORO,775 - CENTRO, Santo Antônio da Platina - PR, 86430-000"
"RUA MARECHAL DEODORO, NUM 806 - CENTRO, Santo Antônio da Platina - PR, 86430-000",-50.0770173,-23.2950267,"RUA MARECHAL DEODORO, NUM 806 - CENTRO, Santo Antônio da Platina - PR, 86430-000"
"PRACA FREI CRISTOVAO CAPINZAL, 568 - CENTRO, Santo Antônio da Platina - PR, 86430-000",-50.0776597,-23.2958145,"PRACA FREI CRISTOVAO CAPINZAL, 568 - CENTRO, Santo Antônio da Platina - PR, 86430-000"
"R CEL JOAQUIM RODRIGUES DO PRADO, 567 - CENTRO, Santo Antônio da Platina - PR, 86430-000",-50.0784209,-23.2954281,"R CEL JOAQUIM RODRIGUES DO PRADO, 567 - CENTRO, Santo Antônio da Platina - PR, 86430-000"
"RUA WALDEMAR BALBE, 3600 - CENTRO, Santo Antônio das Missões - RS, 97870-000",-55.229064,-28.5123284,"RUA WALDEMAR BALBE, 3600 - CENTRO, Santo Antônio das Missões - RS, 97870-000"
"PCA.PE.MATEUS,239 - CENTRO, Santo Antônio de Jesus - BA, 44571-350",-39.2637767,-12.9687519,"PCA.PE.MATEUS,239 - CENTRO, Santo Antônio de Jesus - BA, 44571-350"
"AVENIDA DOIS DE JULHO, NUM 96 - ERNESTO MELO, Santo Antônio de Jesus - BA, 44440-900",-39.2676612,-12.965786,"AVENIDA DOIS DE JULHO, NUM 96 - ERNESTO MELO, Santo Antônio de Jesus - BA, 44440-900"
"RUA SETE DE SETEMBRO, NUM 24 - CENTRO, Santo Antônio de Jesus - BA, 44571-005",-39.2621758,-12.9681061,"RUA SETE DE SETEMBRO, NUM 24 - CENTRO, Santo Antônio de Jesus - BA, 44571-005"
"RUA GORGONIO JOSE DE ARAUJO, 93 - CENTRO, Santo Antônio de Jesus - BA, 44571-355",-39.264223,-12.966982,"RUA GORGONIO JOSE DE ARAUJO, 93 - CENTRO, Santo Antônio de Jesus - BA, 44571-355"
"RUA GORGONIO JOSE ARAUJO, 146 - CENTRO, Santo Antônio de Jesus - BA, 44571-355",-39.2640695,-12.9676483,"RUA GORGONIO JOSE ARAUJO, 146 - CENTRO, Santo Antônio de Jesus - BA, 44571-355"
"PRACA PADRE MATEUS S/N. - CENTRO, Santo Antônio de Jesus - BA, 44570-000",-39.2627478,-12.9687677,"PRACA PADRE MATEUS S/N. - CENTRO, Santo Antônio de Jesus - BA, 44570-000"
"RUA ROBERTO SANTOS,96, LJS. 103,104,105, - CENTRO, Santo Antônio de Jesus - BA, 44572-060",-39.2677184,-12.9658686,"RUA ROBERTO SANTOS,96, LJS. 103,104,105, - CENTRO, Santo Antônio de Jesus - BA, 44572-060"
"PCA FELIX GASPAR, 1 - CENTRO, Santo Antônio de Jesus - BA, 44572-055",-39.26332,-12.9664514,"PCA FELIX GASPAR, 1 - CENTRO, Santo Antônio de Jesus - BA, 44572-055"
"R.DR.JORGE TIBIRICA,980 - CENTRO, Santo Antônio de Posse - SP, 13830-000",-46.9174869,-22.6048881,"R.DR.JORGE TIBIRICA,980 - CENTRO, Santo Antônio de Posse - SP, 13830-000"
"RUA SAO JOSE, NUM 110 - CENTRO, Santo Antônio de Posse - SP, 13830-094",-46.9209153,-22.6043749,"RUA SAO JOSE, NUM 110 - CENTRO, Santo Antônio de Posse - SP, 13830-094"
"RUA DR JORGE TIBIRICA, 495 - CENTRO, Santo Antônio de Posse - SP, 13830-000",-46.9220563,-22.6036243,"RUA DR JORGE TIBIRICA, 495 - CENTRO, Santo Antônio de Posse - SP, 13830-000"
"RUA DR. JORGE TIBIRICA, 679 - CENTRO, Santo Antônio de Posse - SP, 13830-000",-46.9203945,-22.6040359,"RUA DR. JORGE TIBIRICA, 679 - CENTRO, Santo Antônio de Posse - SP, 13830-000"
"R.CONS.PAULINO,140 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000",-42.1807663,-21.5388637,"R.CONS.PAULINO,140 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000"
"RUA CONSELHEIRO PAULINO, NUM 43 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000",-42.1798064,-21.5405249,"RUA CONSELHEIRO PAULINO, NUM 43 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000"
"AV. NOSSA SENHORA DE FÁTIMA, 5 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000",-42.1806312,-21.5405053,"AV. NOSSA SENHORA DE FÁTIMA, 5 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000"
"RUA CORONEL OLIVER,112 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000",-42.1788322,-21.5418369,"RUA CORONEL OLIVER,112 - CENTRO, Santo Antônio de Pádua - RJ, 28470-000"
"PCA.JOAQUIM FERREIRA DE AGUIAR,53 - CENTRO, Santo Antônio do Amparo - MG, 37262-000",-44.9176022,-20.9467607,"PCA.JOAQUIM FERREIRA DE AGUIAR,53 - CENTRO, Santo Antônio do Amparo - MG, 37262-000"
"PRACA GOVERNADOR VALADARES, 8 - CENTRO, Santo Antônio do Amparo - MG, 37262-000",-44.9194593,-20.9470438,"PRACA GOVERNADOR VALADARES, 8 - CENTRO, Santo Antônio do Amparo - MG, 37262-000"
"PRACA JOAQUIM FERREIRA AGUIAR, 133 - CENTRO, Santo Antônio do Amparo - MG, 37262-000",-44.9186647,-20.9471361,"PRACA JOAQUIM FERREIRA AGUIAR, 133 - CENTRO, Santo Antônio do Amparo - MG, 37262-000"
"QUADRA 48, LOTE, 19 - CENTRO, Santo Antônio do Descoberto - GO, 72900-970",-48.2637652,-15.944532,"QUADRA 48, LOTE, 19 - CENTRO, Santo Antônio do Descoberto - GO, 72900-970"
"AVENIDA QUADRA 54, LOTE 07 - AV GOIAS - CENTRO, Santo Antônio do Descoberto - GO, 72900-362",-48.2647481,-15.9435664,"AVENIDA QUADRA 54, LOTE 07 - AV GOIAS - CENTRO, Santo Antônio do Descoberto - GO, 72900-362"
"AV. CONCEICAO, QD. 54, LT. 17 - CENTRO, Santo Antônio do Descoberto - GO, 72900-000",-48.2656613,-15.9437865,"AV. CONCEICAO, QD. 54, LT. 17 - CENTRO, Santo Antônio do Descoberto - GO, 72900-000"
"AV. GOIAS, S/N., QUADRA 102 LOTE 16 LOJA - CENTRO, Santo Antônio do Descoberto - GO, 72900-000",-48.2751272,-15.9403114,"AV. GOIAS, S/N., QUADRA 102 LOTE 16 LOJA - CENTRO, Santo Antônio do Descoberto - GO, 72900-000"
"AV.COSTA E SILVA S/N. - CENTRO, Santo Antônio do Içá - AM, 69680-000",-67.9460027,-3.1053253,"AV.COSTA E SILVA S/N. - CENTRO, Santo Antônio do Içá - AM, 69680-000"
"PCA.GETULIO VARGAS,41 - CENTRO, Santo Antônio do Jacinto - MG, 39935-000",-40.175507,-16.534872,"PCA.GETULIO VARGAS,41 - CENTRO, Santo Antônio do Jacinto - MG, 39935-000"
"PRACA JOAO PESSOA, 89 - CENTRO, Santo Antônio do Jardim - SP, 13995-000",-46.6837862,-22.1153506,"PRACA JOAO PESSOA, 89 - CENTRO, Santo Antônio do Jardim - SP, 13995-000"
"AV.MARECHAL ARTHUR COSTA E SILVA, S/N - CENTRO, Santo Antônio do Leverger - MT, 78180-000",-56.082223,-15.862844,"AV.MARECHAL ARTHUR COSTA E SILVA, S/N - CENTRO, Santo Antônio do Leverger - MT, 78180-000"
"PRACA MONSENHOR OTAVIANO 109 - CENTRO, Santo Antônio do Monte - MG, 35560-000",-45.2934122,-20.0880423,"PRACA MONSENHOR OTAVIANO 109 - CENTRO, Santo Antônio do Monte - MG, 35560-000"
"PRACA MONSENHOR OTAVIANO, NUM 42 - CENTRO, Santo Antônio do Monte - MG, 35560-000",-45.2929482,-20.0874603,"PRACA MONSENHOR OTAVIANO, NUM 42 - CENTRO, Santo Antônio do Monte - MG, 35560-000"
"PCA.MONSENHOR OTAVIANO, 62 - CENTRO, Santo Antônio do Monte - MG, 35560-000",-45.29356,-20.087528,"PCA.MONSENHOR OTAVIANO, 62 - CENTRO, Santo Antônio do Monte - MG, 35560-000"
"R.GOV.CARVALHO PINTO,260 - CENTRO, Santo Antônio do Pinhal - SP, 12450-000",-45.661655,-22.8249962,"R.GOV.CARVALHO PINTO,260 - CENTRO, Santo Antônio do Pinhal - SP, 12450-000"
"AV. JORGE MULLER, 989 - CENTRO, Santo Antônio do Planalto - RS, 99525-000",-52.6908417,-28.3900561,"AV. JORGE MULLER, 989 - CENTRO, Santo Antônio do Planalto - RS, 99525-000"
"R.DOM PEDRO PRIMEIRO,480 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000",-53.7262633,-26.0716846,"R.DOM PEDRO PRIMEIRO,480 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000"
"RUA PRESIDENTE VARGAS, NUM 1167 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000",-53.7271816,-26.0692204,"RUA PRESIDENTE VARGAS, NUM 1167 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000"
"AV. BRASIL, 1533 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000",-53.7260446,-26.0709395,"AV. BRASIL, 1533 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000"
"RUA GOVERNADOR PARIGOT DE SOUZA, 49 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000",-53.7250717,-26.0703538,"RUA GOVERNADOR PARIGOT DE SOUZA, 49 - CENTRO, Santo Antônio do Sudoeste - PR, 85710-000"
"RUA SENADOR LEMOS, 1153 - CENTRO, Santo Antônio do Tauá - PA, 68786-000",-48.1297496,-1.1611708,"RUA SENADOR LEMOS, 1153 - CENTRO, Santo Antônio do Tauá - PA, 68786-000"
"R.RIO BRANCO,615 - CENTRO, Santo Augusto - RS, 98590-000",-53.7777872,-27.8507134,"R.RIO BRANCO,615 - CENTRO, Santo Augusto - RS, 98590-000"
"RUA JULIO PEREIRA SANTOS, NUM 490 - CENTRO, Santo Augusto - RS, 98590-000",-53.7770389,-27.8508132,"RUA JULIO PEREIRA SANTOS, NUM 490 - CENTRO, Santo Augusto - RS, 98590-000"
"R.TEN.JUNG,272 - CENTRO, Santo Cristo - RS, 98960-000",-54.6672484,-27.8281073,"R.TEN.JUNG,272 - CENTRO, Santo Cristo - RS, 98960-000"
"RUA AMANDAU, NUM 118 - CENTRO, Santo Cristo - RS, 98960-000",-54.665265,-27.823713,"RUA AMANDAU, NUM 118 - CENTRO, Santo Cristo - RS, 98960-000"
"RUA TENENTE JUNG 366 - CENTRO, Santo Cristo - RS, 98960-000",-54.6668892,-27.8274142,"RUA TENENTE JUNG 366 - CENTRO, Santo Cristo - RS, 98960-000"
"PCA.SETE DE SETEMBRO,112 - CENTRO, Santo Estêvão - BA, 44190-000",-39.2513045,-12.4300082,"PCA.SETE DE SETEMBRO,112 - CENTRO, Santo Estêvão - BA, 44190-000"
"AVENIDA CASTRO ALVES, NUM 85 - CENTRO, Santo Estêvão - BA, 44190-000",-39.2521204,-12.4291757,"AVENIDA CASTRO ALVES, NUM 85 - CENTRO, Santo Estêvão - BA, 44190-000"
"PCA.7 DE SETEMBRO,16 - CENTRO, Santo Estêvão - BA, 44190-000",-39.2514774,-12.4293903,"PCA.7 DE SETEMBRO,16 - CENTRO, Santo Estêvão - BA, 44190-000"
"AV. BARAO DO RIO BRANCO, 363 - CENTRO, Santo Expedito - SP, 19190-000",-51.3918223,-21.8497536,"AV. BARAO DO RIO BRANCO, 363 - CENTRO, Santo Expedito - SP, 19190-000"
"AV.RAPOSO TAVARES,785 - CENTRO, Santo Inácio - PR, 86650-000",-51.7926084,-22.6978013,"AV.RAPOSO TAVARES,785 - CENTRO, Santo Inácio - PR, 86650-000"
"AV.BRASIL,946 - CENTRO, Santo Ângelo - RS, 98801-590",-54.2612959,-28.2997065,"AV.BRASIL,946 - CENTRO, Santo Ângelo - RS, 98801-590"
"RUA TRES DE OUTUBRO, NUM 603 - CENTRO, Santo Ângelo - RS, 98801-610",-54.2595208,-28.3013631,"RUA TRES DE OUTUBRO, NUM 603 - CENTRO, Santo Ângelo - RS, 98801-610"
"AVENIDA VENANCIO AIRES S/N - CENTRO, Santo Ângelo - RS, 98801-660",-54.2593496,-28.2835562,"AVENIDA VENANCIO AIRES S/N - CENTRO, Santo Ângelo - RS, 98801-660"
"RUA MARECHAL FLORIANO, 1676 - CENTRO, Santo Ângelo - RS, 98802-650",-54.2602407,-28.2988947,"RUA MARECHAL FLORIANO, 1676 - CENTRO, Santo Ângelo - RS, 98802-650"
"AV. BRASIL, 832 - CENTRO, Santo Ângelo - RS, 98800-000",-54.2626433,-28.2998255,"AV. BRASIL, 832 - CENTRO, Santo Ângelo - RS, 98800-000"
"RUA MARQUES DO HERVAL, 1530 - CENTRO, Santo Ângelo - RS, 98801-640",-54.2615946,-28.3011876,"RUA MARQUES DO HERVAL, 1530 - CENTRO, Santo Ângelo - RS, 98801-640"
"RUA MARECHAL FLORIANO, 1607 - CENTRO, Santo Ângelo - RS, 98802-650",-54.2596858,-28.2996465,"RUA MARECHAL FLORIANO, 1607 - CENTRO, Santo Ângelo - RS, 98802-650"
"AV. SAGRADA FAMILIA, 1472 - PIPPI, Santo Ângelo - RS, 98805-384",-54.2414604,-28.2948612,"AV. SAGRADA FAMILIA, 1472 - PIPPI, Santo Ângelo - RS, 98805-384"
"R.QUINZE DE NOVEMBRO,195 - CENTRO, Santos - SP, 11010-908",-46.3277663,-23.9324164,"R.QUINZE DE NOVEMBRO,195 - CENTRO, Santos - SP, 11010-908"
"R.DR.CARVALHO DE MENDONCA,325 - V.BELMIRO, Santos - SP, 11070-101",-46.3344912,-23.9533301,"R.DR.CARVALHO DE MENDONCA,325 - V.BELMIRO, Santos - SP, 11070-101"
"AV.DR.EPITACIO PESSOA,15 - BOQUEIRAO, Santos - SP, 11045-301",-46.3235332,-23.9704285,"AV.DR.EPITACIO PESSOA,15 - BOQUEIRAO, Santos - SP, 11045-301"
"AV.ANA COSTA,486 - GONZAGA, Santos - SP, 11060-002",-46.3330487,-23.9657126,"AV.ANA COSTA,486 - GONZAGA, Santos - SP, 11060-002"
"RUA QUINZE DE NOVEMBRO, 195 - CENTRO, Santos - SP, 11010-908",-46.3277663,-23.9324164,"RUA QUINZE DE NOVEMBRO, 195 - CENTRO, Santos - SP, 11010-908"
"AV.MAL.FLORIANO PEIXOTO,309 - POMPEIA, Santos - SP, 11060-303",-46.3448895,-23.9662705,"AV.MAL.FLORIANO PEIXOTO,309 - POMPEIA, Santos - SP, 11060-303"
"R.BAHIA,3 - GONZAGA, Santos - SP, 11060-450",-46.3328114,-23.9598449,"R.BAHIA,3 - GONZAGA, Santos - SP, 11060-450"
"R.DOM PEDRO SEGUNDO,49 - CENTRO, Santos - SP, 11010-080",-46.328553,-23.9352549,"R.DOM PEDRO SEGUNDO,49 - CENTRO, Santos - SP, 11010-080"
"R.DR.GALEAO CARVALHAL,40 - GONZAGA, Santos - SP, 11055-200",-46.3313815,-23.9672924,"R.DR.GALEAO CARVALHAL,40 - GONZAGA, Santos - SP, 11055-200"
"AV.PEDRO LESSA,1505 - EMBARE, Santos - SP, 11025-001",-46.3065925,-23.9729579,"AV.PEDRO LESSA,1505 - EMBARE, Santos - SP, 11025-001"
"AV.ALMIRANTE COCHRANE,47 - EMBARE, Santos - SP, 11040-001",-46.3142443,-23.9756674,"AV.ALMIRANTE COCHRANE,47 - EMBARE, Santos - SP, 11040-001"
"PCA.JOSE BONIFACIO,13 - CENTRO, Santos - SP, 11013-190",-46.3252574,-23.9363831,"PCA.JOSE BONIFACIO,13 - CENTRO, Santos - SP, 11013-190"
"RUA QUINZE DE NOVEMBRO,195 - CENTRO, Santos - SP, 11010-908",-46.3277663,-23.9324164,"RUA QUINZE DE NOVEMBRO,195 - CENTRO, Santos - SP, 11010-908"
"AVENIDA SAO FRANCISCO, NUM 164 CENTRO - CENTRO, Santos - SP, 11013-200",-46.326633,-23.9375711,"AVENIDA SAO FRANCISCO, NUM 164 CENTRO - CENTRO, Santos - SP, 11013-200"
"AVENIDA CONSELHEIRO NEBIAS, NUM 701 - BOQUEIRAO, Santos - SP, 11045-003",-46.3232556,-23.9654455,"AVENIDA CONSELHEIRO NEBIAS, NUM 701 - BOQUEIRAO, Santos - SP, 11045-003"
"RUA MARCILIO DIAS, NUM 170 - GONZAGA, Santos - SP, 11060-210",-46.3343975,-23.9687877,"RUA MARCILIO DIAS, NUM 170 - GONZAGA, Santos - SP, 11060-210"
"AVENIDA ANA COSTA, NUM 194 - VILA MATIAS, Santos - SP, 11060-000",-46.3311773,-23.9521801,"AVENIDA ANA COSTA, NUM 194 - VILA MATIAS, Santos - SP, 11060-000"
"AVENIDA PEDRO LESSA NUM 2400 - APARECIDA, Santos - SP, 11025-001",-46.3180893,-23.9636732,"AVENIDA PEDRO LESSA NUM 2400 - APARECIDA, Santos - SP, 11025-001"
"RUA AMADOR BUENO, NUM 69 - CENTRO, Santos - SP, 11013-151",-46.329983,-23.9354206,"RUA AMADOR BUENO, NUM 69 - CENTRO, Santos - SP, 11013-151"
"AVENIDA AFFONSO PENNA NUM 135 - MACUCO, Santos - SP, 11020-001",-46.3182172,-23.9598605,"AVENIDA AFFONSO PENNA NUM 135 - MACUCO, Santos - SP, 11020-001"
